county_name,state,year,month,date,treated,post,treated_post,total_permits,single_family,multifamily,log_total_permits,log_single_family,log_multifamily,county_id,time_id,time_trend
Ca Sandiego,California,2021,11,2021-11-01,1,1,1,514,260,508,6.244166900663736,5.564520407322694,6.2324480165505225,California_Ca Sandiego,2021-11,3.8329911019849416
Ca Sandiego,California,2021,12,2021-12-01,1,1,1,1034,255,1558,6.942156705699469,5.545177444479562,7.351799869057777,California_Ca Sandiego,2021-12,3.915126625598905
Ca Sandiego,California,2022,1,2022-01-01,1,1,1,766,329,874,6.642486801367256,5.799092654460526,6.774223886357614,California_Ca Sandiego,2022-01,4
Ca Sandiego,California,2022,2,2022-02-01,1,1,1,593,299,588,6.386879319362645,5.703782474656201,6.3784261836515865,California_Ca Sandiego,2022-02,4.084873374401095
Ca Sandiego,California,2022,3,2022-03-01,1,1,1,1148,354,1588,7.046647277848756,5.872117789475416,7.370860166536716,California_Ca Sandiego,2022-03,4.161533196440794
Ca Sandiego,California,2022,4,2022-04-01,1,1,1,1019,388,1262,6.927557906278317,5.963579343618446,7.141245122350491,California_Ca Sandiego,2022-04,4.246406570841889
Ca Sandiego,California,2022,5,2022-05-01,1,1,1,701,465,472,6.553933404025811,6.1441856341256456,6.159095388491933,California_Ca Sandiego,2022-05,4.328542094455853
Ca Sandiego,California,2022,6,2022-06-01,1,1,1,1564,370,2388,7.3556411029742534,5.916202062607435,7.77863014732581,California_Ca Sandiego,2022-06,4.413415468856948
Ca Sandiego,California,2022,7,2022-07-01,1,1,1,396,251,290,5.983936280687191,5.529429087511423,5.673323267171493,California_Ca Sandiego,2022-07,4.4955509924709105
Ca Sandiego,California,2022,8,2022-08-01,1,1,1,1080,227,1706,6.985641817639208,5.429345628954441,7.442492722794441,California_Ca Sandiego,2022-08,4.5804243668720055
Ca Sandiego,California,2022,9,2022-09-01,1,1,1,653,229,848,6.483107351457199,5.438079308923196,6.744059186311348,California_Ca Sandiego,2022-09,4.6652977412731005
Ca Sandiego,California,2022,10,2022-10-01,1,1,1,421,189,464,6.045005314036012,5.247024072160486,6.142037405587356,California_Ca Sandiego,2022-10,4.747433264887063
Ca Sandiego,California,2022,11,2022-11-01,1,1,1,401,230,342,5.996452088619021,5.442417710521793,5.8377304471659395,California_Ca Sandiego,2022-11,4.832306639288158
Ca Sandiego,California,2022,12,2022-12-01,1,1,1,701,189,1024,6.553933404025811,5.247024072160486,6.932447891572509,California_Ca Sandiego,2022-12,4.914442162902122
Tx Bexar,Texas,2018,1,2018-01-01,0,0,0,937,343,1188,6.843749949006225,5.840641657373398,7.080867896690782,Texas_Tx Bexar,2018-01,0
Tx Bexar,Texas,2018,2,2018-02-01,0,0,0,341,317,48,5.834810737062605,5.762051382780177,3.8918202981106265,Texas_Tx Bexar,2018-02,0.08487337440109514
Tx Bexar,Texas,2018,3,2018-03-01,0,0,0,460,428,64,6.133398042996649,6.061456918928017,4.174387269895637,Texas_Tx Bexar,2018-03,0.16153319644079397
Tx Bexar,Texas,2018,4,2018-04-01,0,0,0,341,330,22,5.834810737062605,5.802118375377063,3.1354942159291497,Texas_Tx Bexar,2018-04,0.2464065708418891
Tx Bexar,Texas,2018,5,2018-05-01,0,0,0,783,437,692,6.664409020350408,6.082218910376446,6.541029999189903,Texas_Tx Bexar,2018-05,0.32854209445585214
Tx Bexar,Texas,2018,6,2018-06-01,0,0,0,806,402,808,6.693323668269949,5.998936561946683,6.695798917058491,Texas_Tx Bexar,2018-06,0.4134154688569473
Tx Bexar,Texas,2018,7,2018-07-01,0,0,0,840,424,832,6.734591659972948,6.052089168924417,6.725033642166843,Texas_Tx Bexar,2018-07,0.49555099247091033
Tx Bexar,Texas,2018,8,2018-08-01,0,0,0,443,416,54,6.095824562432225,6.0330862217988015,4.007333185232471,Texas_Tx Bexar,2018-08,0.5804243668720055
Tx Bexar,Texas,2018,9,2018-09-01,0,0,0,662,337,650,6.4967749901858625,5.823045895483019,6.478509642208569,Texas_Tx Bexar,2018-09,0.6652977412731006
Tx Bexar,Texas,2018,10,2018-10-01,0,0,0,784,412,744,6.665683717782408,6.023447592961033,6.61338421837956,Texas_Tx Bexar,2018-10,0.7474332648870636
Tx Bexar,Texas,2018,11,2018-11-01,0,0,0,324,292,64,5.783825182329737,5.680172609017068,4.174387269895637,Texas_Tx Bexar,2018-11,0.8323066392881588
Tx Bexar,Texas,2018,12,2018-12-01,0,0,0,650,238,824,6.478509642208569,5.476463551931511,6.715383386334681,Texas_Tx Bexar,2018-12,0.9144421629021219
Tx Bexar,Texas,2019,1,2019-01-01,0,0,0,123,94,58,4.820281565605037,4.553876891600541,4.07753744390572,Texas_Tx Bexar,2019-01,0.999315537303217
Tx Bexar,Texas,2019,2,2019-02-01,0,0,0,2365,501,3728,7.768956044538332,6.218600119691729,8.22389538017882,Texas_Tx Bexar,2019-02,1.0841889117043122
Tx Bexar,Texas,2019,3,2019-03-01,0,0,0,412,391,42,6.023447592961033,5.971261839790462,3.7612001156935624,Texas_Tx Bexar,2019-03,1.160848733744011
Tx Bexar,Texas,2019,4,2019-04-01,0,0,0,1301,412,1778,7.171656822768514,6.023447592961033,7.483806687665835,Texas_Tx Bexar,2019-04,1.2457221081451062
Tx Bexar,Texas,2019,5,2019-05-01,0,0,0,514,503,22,6.244166900663736,6.222576268071369,3.1354942159291497,Texas_Tx Bexar,2019-05,1.3278576317590691
Tx Bexar,Texas,2019,6,2019-06-01,0,0,0,894,442,904,6.796823718274855,6.093569770045136,6.807934943699926,Texas_Tx Bexar,2019-06,1.4127310061601643
Tx Bexar,Texas,2019,7,2019-07-01,0,0,0,910,493,834,6.814542897259958,6.202535517187923,6.727431724850855,Texas_Tx Bexar,2019-07,1.4948665297741273
Tx Bexar,Texas,2019,8,2019-08-01,0,0,0,1081,527,1108,6.9865664594064265,6.269096283706261,7.011213987350367,Texas_Tx Bexar,2019-08,1.5797399041752225
Tx Bexar,Texas,2019,9,2019-09-01,0,0,0,1114,405,1418,7.016609683894219,6.0063531596017325,7.257707677160043,Texas_Tx Bexar,2019-09,1.6646132785763177
Tx Bexar,Texas,2019,10,2019-10-01,0,0,0,693,543,300,6.542471960506805,6.298949246855942,5.707110264748875,Texas_Tx Bexar,2019-10,1.7467488021902806
Tx Bexar,Texas,2019,11,2019-11-01,0,0,0,1087,425,1324,6.992096427415888,6.054439346269371,7.1891677384203225,Texas_Tx Bexar,2019-11,1.8316221765913758
Tx Bexar,Texas,2019,12,2019-12-01,0,0,0,663,345,636,6.498282149476434,5.846438775057725,6.456769655572163,Texas_Tx Bexar,2019-12,1.9137577002053388
Tx Bexar,Texas,2020,1,2020-01-01,0,1,0,717,427,580,6.576469569048224,6.059123195581797,6.364750756851911,Texas_Tx Bexar,2020-01,1.998631074606434
Tx Bexar,Texas,2020,2,2020-02-01,0,1,0,598,354,488,6.395261598115449,5.872117789475416,6.192362489474872,Texas_Tx Bexar,2020-02,2.083504449007529
Tx Bexar,Texas,2020,3,2020-03-01,0,1,0,954,494,920,6.86171134048073,6.20455776256869,6.825460036255307,Texas_Tx Bexar,2020-03,2.16290212183436
Tx Bexar,Texas,2020,4,2020-04-01,0,1,0,716,327,778,6.57507584059962,5.793013608384144,6.658011045870748,Texas_Tx Bexar,2020-04,2.2477754962354553
Tx Bexar,Texas,2020,5,2020-05-01,0,1,0,696,317,758,6.546785410760524,5.762051382780177,6.63200177739563,Texas_Tx Bexar,2020-05,2.329911019849418
Tx Bexar,Texas,2020,6,2020-06-01,0,1,0,1010,411,1198,6.918695219020472,6.021023349349527,7.089243155027514,Texas_Tx Bexar,2020-06,2.414784394250513
Tx Bexar,Texas,2020,7,2020-07-01,0,1,0,1019,471,1096,6.927557906278317,6.156978985585555,7.00033446027523,Texas_Tx Bexar,2020-07,2.4969199178644765
Tx Bexar,Texas,2020,8,2020-08-01,0,1,0,1346,426,1840,7.205635176410364,6.056784013228625,7.518064181233078,Texas_Tx Bexar,2020-08,2.5817932922655715
Tx Bexar,Texas,2020,9,2020-09-01,0,1,0,447,416,62,6.104793232414985,6.0330862217988015,4.143134726391533,Texas_Tx Bexar,2020-09,2.6666666666666665
Tx Bexar,Texas,2020,10,2020-10-01,0,1,0,1062,584,956,6.968850378341948,6.371611847231857,6.863803391452954,Texas_Tx Bexar,2020-10,2.74880219028063
Tx Bexar,Texas,2020,11,2020-11-01,0,1,0,867,509,716,6.7661917146603505,6.234410725718371,6.57507584059962,Texas_Tx Bexar,2020-11,2.833675564681725
Tx Bexar,Texas,2020,12,2020-12-01,0,1,0,962,597,730,6.870053411798126,6.393590753950631,6.594413459749778,Texas_Tx Bexar,2020-12,2.915811088295688
Tx Bexar,Texas,2021,1,2021-01-01,0,1,0,1419,698,1442,7.258412150595307,6.54965074223381,7.274479558773871,Texas_Tx Bexar,2021-01,3.0006844626967832
Tx Bexar,Texas,2021,2,2021-02-01,0,1,0,1228,593,1270,7.113956109566034,6.386879319362645,7.147559271189454,Texas_Tx Bexar,2021-02,3.0855578370978782
Tx Bexar,Texas,2021,3,2021-03-01,0,1,0,1624,869,1510,7.393263094763838,6.76849321164863,7.32052696227274,Texas_Tx Bexar,2021-03,3.162217659137577
Tx Bexar,Texas,2021,4,2021-04-01,0,1,0,1348,673,1350,7.207118856207756,6.513230110912307,7.208600337960199,Texas_Tx Bexar,2021-04,3.247091033538672
Tx Bexar,Texas,2021,5,2021-05-01,0,1,0,887,818,138,6.78897174299217,6.70808408385307,4.9344739331306915,Texas_Tx Bexar,2021-05,3.3292265571526354
Tx Bexar,Texas,2021,6,2021-06-01,0,1,0,1733,636,2194,7.458186157340487,6.456769655572163,7.693937325509272,Texas_Tx Bexar,2021-06,3.4140999315537304
Tx Bexar,Texas,2021,7,2021-07-01,0,1,0,1494,612,1764,7.3098814858247865,6.418364935936212,7.475905969367397,Texas_Tx Bexar,2021-07,3.4962354551676933
Tx Bexar,Texas,2021,8,2021-08-01,0,1,0,1744,713,2062,7.4645098346365275,6.570882962339584,7.631916513071252,Texas_Tx Bexar,2021-08,3.5811088295687883
Tx Bexar,Texas,2021,9,2021-09-01,0,1,0,1012,583,858,6.920671504248683,6.369900982828227,6.755768921984255,Texas_Tx Bexar,2021-09,3.6659822039698837
Tx Bexar,Texas,2021,10,2021-10-01,0,1,0,1013,675,676,6.921658184151129,6.516193076042964,6.517671272912275,Texas_Tx Bexar,2021-10,3.7481177275838466
Tx Bexar,Texas,2021,11,2021-11-01,0,1,0,1089,457,1264,6.993932975223189,6.126869184114185,7.142827401161621,Texas_Tx Bexar,2021-11,3.8329911019849416
Tx Bexar,Texas,2021,12,2021-12-01,0,1,0,698,382,632,6.54965074223381,5.948034989180646,6.450470422144176,Texas_Tx Bexar,2021-12,3.915126625598905
Tx Bexar,Texas,2022,1,2022-01-01,0,1,0,2085,545,3080,7.643003635560718,6.302618975744905,8.033009498596668,Texas_Tx Bexar,2022-01,4
Tx Bexar,Texas,2022,2,2022-02-01,0,1,0,861,549,624,6.759255270663693,6.309918278226516,6.437751649736401,Texas_Tx Bexar,2022-02,4.084873374401095
Tx Bexar,Texas,2022,3,2022-03-01,0,1,0,1385,687,1396,7.234177179749849,6.5337888379333435,7.242082359256962,Texas_Tx Bexar,2022-03,4.161533196440794
Tx Bexar,Texas,2022,4,2022-04-01,0,1,0,1674,873,1602,7.423568444259167,6.773080375655535,7.3796321526095525,Texas_Tx Bexar,2022-04,4.246406570841889
Tx Bexar,Texas,2022,5,2022-05-01,0,1,0,1562,656,1812,7.354362330421477,6.48768401848461,7.502738210754851,Texas_Tx Bexar,2022-05,4.328542094455853
Tx Bexar,Texas,2022,6,2022-06-01,0,1,0,1907,523,2768,7.553810852008231,6.261491684321042,7.926241523170962,Texas_Tx Bexar,2022-06,4.413415468856948
Tx Bexar,Texas,2022,7,2022-07-01,0,1,0,1905,410,2990,7.552762084214147,6.018593214496234,8.003363058629947,Texas_Tx Bexar,2022-07,4.4955509924709105
Tx Bexar,Texas,2022,8,2022-08-01,0,1,0,1642,282,2720,7.404279118037268,5.645446897643238,7.908754738783246,Texas_Tx Bexar,2022-08,4.5804243668720055
Tx Bexar,Texas,2022,9,2022-09-01,0,1,0,1181,267,1828,7.074963197966044,5.5909869805108565,7.511524648390866,Texas_Tx Bexar,2022-09,4.6652977412731005
Tx Bexar,Texas,2022,10,2022-10-01,0,1,0,1380,331,2098,7.2305631534092925,5.805134968916488,7.649216319820633,Texas_Tx Bexar,2022-10,4.747433264887063
Tx Bexar,Texas,2022,11,2022-11-01,0,1,0,889,241,1296,6.7912214627261855,5.488937726156687,7.167809184316444,Texas_Tx Bexar,2022-11,4.832306639288158
Tx Bexar,Texas,2022,12,2022-12-01,0,1,0,915,226,1378,6.82001636467413,5.424950017481403,7.229113877793302,Texas_Tx Bexar,2022-12,4.914442162902122
Tx Dallas,Texas,2018,1,2018-01-01,0,0,0,1484,401,2166,7.3031700512368,5.996452088619021,7.681099001536359,Texas_Tx Dallas,2018-01,0
Tx Dallas,Texas,2018,2,2018-02-01,0,0,0,795,336,918,6.679599185844383,5.820082930352362,6.823286122355687,Texas_Tx Dallas,2018-02,0.08487337440109514
Tx Dallas,Texas,2018,3,2018-03-01,0,0,0,1687,494,2386,7.431299675155903,6.20455776256869,7.77779262633883,Texas_Tx Dallas,2018-03,0.16153319644079397
Tx Dallas,Texas,2018,4,2018-04-01,0,0,0,2685,337,4696,7.895808377083183,5.823045895483019,8.454679286026995,Texas_Tx Dallas,2018-04,0.2464065708418891
Tx Dallas,Texas,2018,5,2018-05-01,0,0,0,1457,485,1944,7.284820912568604,6.186208623900494,7.573017256052546,Texas_Tx Dallas,2018-05,0.32854209445585214
Tx Dallas,Texas,2018,6,2018-06-01,0,0,0,2140,426,3428,7.669028288589683,6.056784013228625,8.14002395246292,Texas_Tx Dallas,2018-06,0.4134154688569473
Tx Dallas,Texas,2018,7,2018-07-01,0,0,0,2183,567,3232,7.688913336864796,6.342121418721152,8.081165777725433,Texas_Tx Dallas,2018-07,0.49555099247091033
Tx Dallas,Texas,2018,8,2018-08-01,0,0,0,1265,453,1624,7.143617602704121,6.118097198041348,7.393263094763838,Texas_Tx Dallas,2018-08,0.5804243668720055
Tx Dallas,Texas,2018,9,2018-09-01,0,0,0,1448,443,2010,7.278628942320682,6.095824562432225,7.606387389772652,Texas_Tx Dallas,2018-09,0.6652977412731006
Tx Dallas,Texas,2018,10,2018-10-01,0,0,0,537,417,240,6.2878585601617845,6.035481432524756,5.484796933490655,Texas_Tx Dallas,2018-10,0.7474332648870636
Tx Dallas,Texas,2018,11,2018-11-01,0,0,0,1778,306,2944,7.483806687665835,5.726847747587197,7.987864096085687,Texas_Tx Dallas,2018-11,0.8323066392881588
Tx Dallas,Texas,2018,12,2018-12-01,0,0,0,1107,256,1702,7.010311867307229,5.54907608489522,7.440146680662688,Texas_Tx Dallas,2018-12,0.9144421629021219
Tx Dallas,Texas,2019,1,2019-01-01,0,0,0,2084,435,3298,7.642524134232902,6.077642243349034,8.101374671228582,Texas_Tx Dallas,2019-01,0.999315537303217
Tx Dallas,Texas,2019,2,2019-02-01,0,0,0,827,426,802,6.71901315438526,6.056784013228625,6.688354713946762,Texas_Tx Dallas,2019-02,1.0841889117043122
Tx Dallas,Texas,2019,3,2019-03-01,0,0,0,951,497,908,6.858565034791365,6.210600077024653,6.812345094177479,Texas_Tx Dallas,2019-03,1.160848733744011
Tx Dallas,Texas,2019,4,2019-04-01,0,0,0,1907,488,2838,7.553810852008231,6.192362489474872,7.951207156472972,Texas_Tx Dallas,2019-04,1.2457221081451062
Tx Dallas,Texas,2019,5,2019-05-01,0,0,0,1172,484,1376,7.067319848653476,6.184148890937483,7.227662498728654,Texas_Tx Dallas,2019-05,1.3278576317590691
Tx Dallas,Texas,2019,6,2019-06-01,0,0,0,926,398,1056,6.831953565565855,5.988961416889864,6.963189985870238,Texas_Tx Dallas,2019-06,1.4127310061601643
Tx Dallas,Texas,2019,7,2019-07-01,0,0,0,756,482,548,6.6293632534374485,6.180016653652572,6.3080984415095305,Texas_Tx Dallas,2019-07,1.4948665297741273
Tx Dallas,Texas,2019,8,2019-08-01,0,0,0,1994,461,3066,7.598399329323964,6.135564891081739,8.028455164114252,Texas_Tx Dallas,2019-08,1.5797399041752225
Tx Dallas,Texas,2019,9,2019-09-01,0,0,0,711,407,608,6.568077911411976,6.0112671744041615,6.411818267709897,Texas_Tx Dallas,2019-09,1.6646132785763177
Tx Dallas,Texas,2019,10,2019-10-01,0,0,0,2441,472,3938,7.80057265467065,6.159095388491933,8.278682162970906,Texas_Tx Dallas,2019-10,1.7467488021902806
Tx Dallas,Texas,2019,11,2019-11-01,0,0,0,1789,430,2718,7.489970898834801,6.066108090103747,7.908019444632471,Texas_Tx Dallas,2019-11,1.8316221765913758
Tx Dallas,Texas,2019,12,2019-12-01,0,0,0,944,429,1030,6.851184927493743,6.063785208687608,6.93828448401696,Texas_Tx Dallas,2019-12,1.9137577002053388
Tx Dallas,Texas,2020,1,2020-01-01,0,1,0,1077,456,1242,6.982862751468942,6.124683390894205,7.1252830915107115,Texas_Tx Dallas,2020-01,1.998631074606434
Tx Dallas,Texas,2020,2,2020-02-01,0,1,0,633,529,208,6.452048954437226,6.272877006546167,5.342334251964811,Texas_Tx Dallas,2020-02,2.083504449007529
Tx Dallas,Texas,2020,3,2020-03-01,0,1,0,449,397,104,6.1092475827643655,5.986452005284438,4.653960350157523,Texas_Tx Dallas,2020-03,2.16290212183436
Tx Dallas,Texas,2020,4,2020-04-01,0,1,0,729,355,748,6.593044534142437,5.87493073085203,6.618738983517219,Texas_Tx Dallas,2020-04,2.2477754962354553
Tx Dallas,Texas,2020,5,2020-05-01,0,1,0,1495,305,2380,7.310550158534422,5.723585101952381,7.7752758464868625,Texas_Tx Dallas,2020-05,2.329911019849418
Tx Dallas,Texas,2020,6,2020-06-01,0,1,0,1613,518,2190,7.3864708488298945,6.251903883165888,7.692113339595466,Texas_Tx Dallas,2020-06,2.414784394250513
Tx Dallas,Texas,2020,7,2020-07-01,0,1,0,556,489,134,6.322565239927284,6.194405391104672,4.90527477843843,Texas_Tx Dallas,2020-07,2.4969199178644765
Tx Dallas,Texas,2020,8,2020-08-01,0,1,0,461,447,28,6.135564891081739,6.104793232414985,3.367295829986474,Texas_Tx Dallas,2020-08,2.5817932922655715
Tx Dallas,Texas,2020,9,2020-09-01,0,1,0,856,512,688,6.75343791859778,6.240275845170769,6.535241271013659,Texas_Tx Dallas,2020-09,2.6666666666666665
Tx Dallas,Texas,2020,10,2020-10-01,0,1,0,651,483,336,6.480044561926653,6.182084906716632,5.820082930352362,Texas_Tx Dallas,2020-10,2.74880219028063
Tx Dallas,Texas,2020,11,2020-11-01,0,1,0,1080,509,1142,6.985641817639208,6.234410725718371,7.04141166379481,Texas_Tx Dallas,2020-11,2.833675564681725
Tx Dallas,Texas,2020,12,2020-12-01,0,1,0,1040,580,920,6.947937068614969,6.364750756851911,6.825460036255307,Texas_Tx Dallas,2020-12,2.915811088295688
Tx Dallas,Texas,2021,1,2021-01-01,0,1,0,2737,696,4082,7.914983005848394,6.546785410760524,8.314587291319576,Texas_Tx Dallas,2021-01,3.0006844626967832
Tx Dallas,Texas,2021,2,2021-02-01,0,1,0,1311,534,1554,7.179307969504034,6.282266746896006,7.349230824613334,Texas_Tx Dallas,2021-02,3.0855578370978782
Tx Dallas,Texas,2021,3,2021-03-01,0,1,0,1596,835,1522,7.3758821482150125,6.728628613084702,7.328437352895162,Texas_Tx Dallas,2021-03,3.162217659137577
Tx Dallas,Texas,2021,4,2021-04-01,0,1,0,1072,623,898,6.9782137426306985,6.436150368369428,6.80128303447162,Texas_Tx Dallas,2021-04,3.247091033538672
Tx Dallas,Texas,2021,5,2021-05-01,0,1,0,1583,823,1520,7.367708572374371,6.714170529909472,7.327123292259293,Texas_Tx Dallas,2021-05,3.3292265571526354
Tx Dallas,Texas,2021,6,2021-06-01,0,1,0,2860,706,4308,7.95892649305011,6.561030665896573,8.368461137615839,Texas_Tx Dallas,2021-06,3.4140999315537304
Tx Dallas,Texas,2021,7,2021-07-01,0,1,0,1052,608,888,6.959398512133975,6.411818267709897,6.790097235513905,Texas_Tx Dallas,2021-07,3.4962354551676933
Tx Dallas,Texas,2021,8,2021-08-01,0,1,0,1394,458,1872,7.240649694255466,6.129050210060545,7.5352967024440884,Texas_Tx Dallas,2021-08,3.5811088295687883
Tx Dallas,Texas,2021,9,2021-09-01,0,1,0,1210,623,1174,7.099201743553092,6.436150368369428,7.069023426578259,Texas_Tx Dallas,2021-09,3.6659822039698837
Tx Dallas,Texas,2021,10,2021-10-01,0,1,0,1482,550,1864,7.301822342137932,6.311734809152915,7.5310163320779155,Texas_Tx Dallas,2021-10,3.7481177275838466
Tx Dallas,Texas,2021,11,2021-11-01,0,1,0,1383,454,1858,7.232733136177615,6.12029741895095,7.527793987721444,Texas_Tx Dallas,2021-11,3.8329911019849416
Tx Dallas,Texas,2021,12,2021-12-01,0,1,0,1283,539,1488,7.157735484249907,6.29156913955832,7.305860032684009,Texas_Tx Dallas,2021-12,3.915126625598905
Tx Dallas,Texas,2022,1,2022-01-01,0,1,0,788,510,556,6.670766320845874,6.236369590203704,6.322565239927284,Texas_Tx Dallas,2022-01,4
Tx Dallas,Texas,2022,2,2022-02-01,0,1,0,438,422,32,6.0844994130751715,6.0473721790462776,3.4965075614664802,Texas_Tx Dallas,2022-02,4.084873374401095
Tx Dallas,Texas,2022,3,2022-03-01,0,1,0,1351,614,1474,7.20934025660291,6.421622267806518,7.29641326877392,Texas_Tx Dallas,2022-03,4.161533196440794
Tx Dallas,Texas,2022,4,2022-04-01,0,1,0,1907,597,2620,7.553810852008231,6.393590753950631,7.8713112033234065,Texas_Tx Dallas,2022-04,4.246406570841889
Tx Dallas,Texas,2022,5,2022-05-01,0,1,0,1249,520,1458,7.1308988302963465,6.255750041753367,7.285506548522785,Texas_Tx Dallas,2022-05,4.328542094455853
Tx Dallas,Texas,2022,6,2022-06-01,0,1,0,1490,603,1774,7.307202314764738,6.403574197934815,7.4815557019095165,Texas_Tx Dallas,2022-06,4.413415468856948
Tx Dallas,Texas,2022,7,2022-07-01,0,1,0,2214,440,3548,7.703007682479236,6.089044875446846,8.174421152646497,Texas_Tx Dallas,2022-07,4.4955509924709105
Tx Dallas,Texas,2022,8,2022-08-01,0,1,0,1249,461,1576,7.1308988302963465,6.135564891081739,7.3632795869630385,Texas_Tx Dallas,2022-08,4.5804243668720055
Tx Dallas,Texas,2022,9,2022-09-01,0,1,0,2059,437,3244,7.630461261783627,6.082218910376446,8.08487062913819,Texas_Tx Dallas,2022-09,4.6652977412731005
Tx Dallas,Texas,2022,10,2022-10-01,0,1,0,2043,507,3072,7.622663951323595,6.230481447578482,8.030409562130485,Texas_Tx Dallas,2022-10,4.747433264887063
Tx Dallas,Texas,2022,11,2022-11-01,0,1,0,1099,378,1442,7.003065458786462,5.937536205082426,7.274479558773871,Texas_Tx Dallas,2022-11,4.832306639288158
Tx Dallas,Texas,2022,12,2022-12-01,0,1,0,1395,323,2144,7.241366283322318,5.780743515792329,7.6708948313621175,Texas_Tx Dallas,2022-12,4.914442162902122
Tx Harris,Texas,2018,1,2018-01-01,0,0,0,2012,1437,1150,7.607381425639791,7.271008538280992,7.048386408721883,Texas_Tx Harris,2018-01,0
Tx Harris,Texas,2018,2,2018-02-01,0,0,0,1703,1346,714,7.440733707389261,7.205635176410364,6.5722825426940075,Texas_Tx Harris,2018-02,0.08487337440109514
Tx Harris,Texas,2018,3,2018-03-01,0,0,0,2150,1574,1152,7.67368812926773,7.362010551259734,7.050122520269059,Texas_Tx Harris,2018-03,0.16153319644079397
Tx Harris,Texas,2018,4,2018-04-01,0,0,0,3450,1705,3490,8.146419323098003,7.441906728051625,8.157943507105037,Texas_Tx Harris,2018-04,0.2464065708418891
Tx Harris,Texas,2018,5,2018-05-01,0,0,0,2866,1711,2310,7.96102146588337,7.445417556701687,7.745435610274381,Texas_Tx Harris,2018-05,0.32854209445585214
Tx Harris,Texas,2018,6,2018-06-01,0,0,0,4588,1701,5774,8.431417414394833,7.43955930913332,8.661293535389994,Texas_Tx Harris,2018-06,0.4134154688569473
Tx Harris,Texas,2018,7,2018-07-01,0,0,0,2806,1597,2418,7.939871576361883,7.37650812632622,7.791109510610028,Texas_Tx Harris,2018-07,0.49555099247091033
Tx Harris,Texas,2018,8,2018-08-01,0,0,0,2169,1638,1062,7.682482446534506,7.40184157874383,6.968850378341948,Texas_Tx Harris,2018-08,0.5804243668720055
Tx Harris,Texas,2018,9,2018-09-01,0,0,0,2249,1335,1828,7.718685495198466,7.197435354096591,7.511524648390866,Texas_Tx Harris,2018-09,0.6652977412731006
Tx Harris,Texas,2018,10,2018-10-01,0,0,0,2498,1262,2472,7.823645930834952,7.141245122350491,7.813187267521416,Texas_Tx Harris,2018-10,0.7474332648870636
Tx Harris,Texas,2018,11,2018-11-01,0,0,0,3912,1349,5126,8.272059622210412,7.2078598714324755,8.5422759717837,Texas_Tx Harris,2018-11,0.8323066392881588
Tx Harris,Texas,2018,12,2018-12-01,0,0,0,3696,1029,5334,8.215276958936633,6.937314081223682,8.582044163735853,Texas_Tx Harris,2018-12,0.9144421629021219
Tx Harris,Texas,2019,1,2019-01-01,0,0,0,4383,1399,5968,8.385716828627851,7.24422751560335,8.69433468816865,Texas_Tx Harris,2019-01,0.999315537303217
Tx Harris,Texas,2019,2,2019-02-01,0,0,0,3091,1177,3828,8.036573409707312,7.071573364211532,8.250358951477294,Texas_Tx Harris,2019-02,1.0841889117043122
Tx Harris,Texas,2019,3,2019-03-01,0,0,0,2523,1919,1208,7.8336002236611035,7.560080465021827,7.097548850614793,Texas_Tx Harris,2019-03,1.160848733744011
Tx Harris,Texas,2019,4,2019-04-01,0,0,0,2733,1547,2372,7.913521017283895,7.344719054149673,7.771910256435763,Texas_Tx Harris,2019-04,1.2457221081451062
Tx Harris,Texas,2019,5,2019-05-01,0,0,0,4086,1676,4820,8.315566483564277,7.424761761823209,8.480736654405622,Texas_Tx Harris,2019-05,1.3278576317590691
Tx Harris,Texas,2019,6,2019-06-01,0,0,0,2036,1300,1472,7.619233416226805,7.170888478512505,7.29505641646263,Texas_Tx Harris,2019-06,1.4127310061601643
Tx Harris,Texas,2019,7,2019-07-01,0,0,0,3964,1751,4426,8.285261134068948,7.468513271496337,8.395477432732141,Texas_Tx Harris,2019-07,1.4948665297741273
Tx Harris,Texas,2019,8,2019-08-01,0,0,0,2430,1600,1660,7.796057974316123,7.3783837129967145,7.415175109613295,Texas_Tx Harris,2019-08,1.5797399041752225
Tx Harris,Texas,2019,9,2019-09-01,0,0,0,3557,1531,4052,8.17695386822578,7.3343293503005365,8.307212626628308,Texas_Tx Harris,2019-09,1.6646132785763177
Tx Harris,Texas,2019,10,2019-10-01,0,0,0,2727,1681,2092,7.911324018963353,7.427738840532894,7.646353722445999,Texas_Tx Harris,2019-10,1.7467488021902806
Tx Harris,Texas,2019,11,2019-11-01,0,0,0,3742,1103,5278,8.22764270790443,7.00669522683704,8.571491964823617,Texas_Tx Harris,2019-11,1.8316221765913758
