county_name,state,year,month,date,treated,post,treated_post,total_permits,single_family,multifamily,log_total_permits,log_single_family,log_multifamily,county_id,time_id,time_trend
Tx Harris,Texas,2019,12,2019-12-01,0,0,0,2483,1219,2528,7.81762544305337,7.106606137727303,7.835579246669965,Texas_Tx Harris,2019-12,1.9137577002053388
Tx Harris,Texas,2020,1,2020-01-01,0,1,0,2897,1371,3052,7.971776122880628,7.22402480828583,8.023879992734878,Texas_Tx Harris,2020-01,1.998631074606434
Tx Harris,Texas,2020,2,2020-02-01,0,1,0,2377,1490,1774,7.774015077250727,7.307202314764738,7.4815557019095165,Texas_Tx Harris,2020-02,2.083504449007529
Tx Harris,Texas,2020,3,2020-03-01,0,1,0,5077,1727,6700,8.532672762264625,7.454719949364001,8.81001204797317,Texas_Tx Harris,2020-03,2.16290212183436
Tx Harris,Texas,2020,4,2020-04-01,0,1,0,2133,1307,1652,7.665753431861699,7.176254532017144,7.410347097821024,Texas_Tx Harris,2020-04,2.2477754962354553
Tx Harris,Texas,2020,5,2020-05-01,0,1,0,2887,1424,2926,7.968319500012717,7.261927092702751,7.9817332866918855,Texas_Tx Harris,2020-05,2.329911019849418
Tx Harris,Texas,2020,6,2020-06-01,0,1,0,3022,1823,2398,8.014004994779459,7.508787170634276,7.782807262839695,Texas_Tx Harris,2020-06,2.414784394250513
Tx Harris,Texas,2020,7,2020-07-01,0,1,0,3207,2196,2022,8.073402968986406,7.69484807238461,7.612336837167746,Texas_Tx Harris,2020-07,2.4969199178644765
Tx Harris,Texas,2020,8,2020-08-01,0,1,0,3055,2104,1902,8.024862150286411,7.652070746116482,7.551186867296149,Texas_Tx Harris,2020-08,2.5817932922655715
Tx Harris,Texas,2020,9,2020-09-01,0,1,0,3539,1971,3136,8.17188200612782,7.586803535162581,8.051022208190679,Texas_Tx Harris,2020-09,2.6666666666666665
Tx Harris,Texas,2020,10,2020-10-01,0,1,0,3086,1972,2228,8.034955024502159,7.587310506022615,7.709308333385869,Texas_Tx Harris,2020-10,2.74880219028063
Tx Harris,Texas,2020,11,2020-11-01,0,1,0,2166,1445,1442,7.681099001536359,7.27655640271871,7.274479558773871,Texas_Tx Harris,2020-11,2.833675564681725
Tx Harris,Texas,2020,12,2020-12-01,0,1,0,3433,2017,2832,8.141481041457421,7.609862200913554,7.949091499830517,Texas_Tx Harris,2020-12,2.915811088295688
Tx Harris,Texas,2021,1,2021-01-01,0,1,0,2254,1644,1220,7.720905251936779,7.405495663199472,7.107425474110705,Texas_Tx Harris,2021-01,3.0006844626967832
Tx Harris,Texas,2021,2,2021-02-01,0,1,0,2383,1528,1710,7.776535028185241,7.332369205929062,7.444833273892193,Texas_Tx Harris,2021-02,3.0855578370978782
Tx Harris,Texas,2021,3,2021-03-01,0,1,0,2544,2146,796,7.841885928984623,7.671826797878781,6.680854678790215,Texas_Tx Harris,2021-03,3.162217659137577
Tx Harris,Texas,2021,4,2021-04-01,0,1,0,4101,2230,3742,8.319229938632326,7.7102051944325325,8.22764270790443,Texas_Tx Harris,2021-04,3.247091033538672
Tx Harris,Texas,2021,5,2021-05-01,0,1,0,2411,1999,824,7.788211557847076,7.600902459542082,6.715383386334681,Texas_Tx Harris,2021-05,3.3292265571526354
Tx Harris,Texas,2021,6,2021-06-01,0,1,0,2433,1681,1504,7.797291273547472,7.427738840532894,7.316548177182976,Texas_Tx Harris,2021-06,3.4140999315537304
Tx Harris,Texas,2021,7,2021-07-01,0,1,0,4092,1793,4598,8.317033476492403,7.492203042618741,8.433594167539924,Texas_Tx Harris,2021-07,3.4962354551676933
Tx Harris,Texas,2021,8,2021-08-01,0,1,0,3900,1879,4042,8.268988209506656,7.539027055823995,8.304742269640771,Texas_Tx Harris,2021-08,3.5811088295687883
Tx Harris,Texas,2021,9,2021-09-01,0,1,0,1751,1446,610,7.468513271496337,7.277247726631484,6.415096959171596,Texas_Tx Harris,2021-09,3.6659822039698837
Tx Harris,Texas,2021,10,2021-10-01,0,1,0,2777,1634,2286,7.9294865233142895,7.399398083331354,7.734996194022781,Texas_Tx Harris,2021-10,3.7481177275838466
Tx Harris,Texas,2021,11,2021-11-01,0,1,0,2094,1548,1092,7.647308832356238,7.3453648404168685,6.996681488176539,Texas_Tx Harris,2021-11,3.8329911019849416
Tx Harris,Texas,2021,12,2021-12-01,0,1,0,4422,1690,5464,8.394573477868327,7.43307534889858,8.60611940061064,Texas_Tx Harris,2021-12,3.915126625598905
Tx Harris,Texas,2022,1,2022-01-01,0,1,0,2901,1899,2004,7.973155433444133,7.549609165154532,7.60339933974067,Texas_Tx Harris,2022-01,4
Tx Harris,Texas,2022,2,2022-02-01,0,1,0,3272,1931,2682,8.09346227450118,7.566311014772463,7.894690850425624,Texas_Tx Harris,2022-02,4.084873374401095
Tx Harris,Texas,2022,3,2022-03-01,0,1,0,3884,1990,3788,8.264878262801748,7.596392304064196,8.239857411018601,Texas_Tx Harris,2022-03,4.161533196440794
Tx Harris,Texas,2022,4,2022-04-01,0,1,0,2729,1641,2176,7.912056888179006,7.403670290012373,7.685703061234547,Texas_Tx Harris,2022-04,4.246406570841889
Tx Harris,Texas,2022,5,2022-05-01,0,1,0,2829,1815,2028,7.948031990637284,7.504391559161238,7.615298339825815,Texas_Tx Harris,2022-05,4.328542094455853
Tx Harris,Texas,2022,6,2022-06-01,0,1,0,4963,1584,6758,8.509967146324497,7.368339686311381,8.818630229100354,Texas_Tx Harris,2022-06,4.413415468856948
Tx Harris,Texas,2022,7,2022-07-01,0,1,0,3286,1225,4122,8.097730573664219,7.111512116496157,8.3243363327069,Texas_Tx Harris,2022-07,4.4955509924709105
Tx Harris,Texas,2022,8,2022-08-01,0,1,0,3296,1456,3680,8.10076824307173,7.284134806195205,8.210939733379021,Texas_Tx Harris,2022-08,4.5804243668720055
Tx Harris,Texas,2022,9,2022-09-01,0,1,0,3369,1136,4466,8.122668023346407,7.036148493750536,8.404472321352118,Texas_Tx Harris,2022-09,4.6652977412731005
Tx Harris,Texas,2022,10,2022-10-01,0,1,0,3543,1534,4018,8.173011311724972,7.336285660021297,8.2987883944492,Texas_Tx Harris,2022-10,4.747433264887063
Tx Harris,Texas,2022,11,2022-11-01,0,1,0,2323,1117,2412,7.751045117971802,7.0192966537150445,7.7886260656250315,Texas_Tx Harris,2022-11,4.832306639288158
Tx Harris,Texas,2022,12,2022-12-01,0,1,0,2442,845,3194,7.8009820712577405,6.740519359606223,8.069342366811636,Texas_Tx Harris,2022-12,4.914442162902122
Tx Tarrant,Texas,2018,1,2018-01-01,0,0,0,1968,735,2466,7.585281078639126,6.601230118728877,7.810758116529357,Texas_Tx Tarrant,2018-01,0
Tx Tarrant,Texas,2018,2,2018-02-01,0,0,0,1330,672,1316,7.193685818395112,6.511745329644728,7.183111701743281,Texas_Tx Tarrant,2018-02,0.08487337440109514
Tx Tarrant,Texas,2018,3,2018-03-01,0,0,0,1154,690,928,7.051855622955894,6.53813982376767,6.834108738813838,Texas_Tx Tarrant,2018-03,0.16153319644079397
Tx Tarrant,Texas,2018,4,2018-04-01,0,0,0,2101,834,2534,7.650644551436897,6.727431724850855,7.837948916025283,Texas_Tx Tarrant,2018-04,0.2464065708418891
Tx Tarrant,Texas,2018,5,2018-05-01,0,0,0,876,663,426,6.776506992372183,6.498282149476434,6.056784013228625,Texas_Tx Tarrant,2018-05,0.32854209445585214
Tx Tarrant,Texas,2018,6,2018-06-01,0,0,0,1129,616,1026,7.029972911706386,6.424869023905388,6.934397209928558,Texas_Tx Tarrant,2018-06,0.4134154688569473
Tx Tarrant,Texas,2018,7,2018-07-01,0,0,0,689,679,20,6.536691597591305,6.522092798170152,3.044522437723423,Texas_Tx Tarrant,2018-07,0.49555099247091033
Tx Tarrant,Texas,2018,8,2018-08-01,0,0,0,903,881,44,6.806829360392176,6.782192056006791,3.8066624897703196,Texas_Tx Tarrant,2018-08,0.5804243668720055
Tx Tarrant,Texas,2018,9,2018-09-01,0,0,0,1183,758,850,7.076653815443951,6.63200177739563,6.7464121285733745,Texas_Tx Tarrant,2018-09,0.6652977412731006
Tx Tarrant,Texas,2018,10,2018-10-01,0,0,0,1663,773,1780,7.416979621381154,6.651571873589727,7.484930283289661,Texas_Tx Tarrant,2018-10,0.7474332648870636
Tx Tarrant,Texas,2018,11,2018-11-01,0,0,0,830,824,12,6.7226297948554485,6.715383386334681,2.5649493574615367,Texas_Tx Tarrant,2018-11,0.8323066392881588
Tx Tarrant,Texas,2018,12,2018-12-01,0,0,0,534,524,20,6.282266746896006,6.263398262591624,3.044522437723423,Texas_Tx Tarrant,2018-12,0.9144421629021219
Tx Tarrant,Texas,2019,1,2019-01-01,0,0,0,879,683,392,6.779921907472252,6.52795791762255,5.973809611869261,Texas_Tx Tarrant,2019-01,0.999315537303217
Tx Tarrant,Texas,2019,2,2019-02-01,0,0,0,2138,590,3096,7.668093709082406,6.3818160174060985,8.038189179973203,Texas_Tx Tarrant,2019-02,1.0841889117043122
Tx Tarrant,Texas,2019,3,2019-03-01,0,0,0,1725,746,1958,7.453561871643373,6.616065185132817,7.580189417944541,Texas_Tx Tarrant,2019-03,1.160848733744011
Tx Tarrant,Texas,2019,4,2019-04-01,0,0,0,803,779,48,6.6895992691789665,6.659293919683638,3.8918202981106265,Texas_Tx Tarrant,2019-04,1.2457221081451062
Tx Tarrant,Texas,2019,5,2019-05-01,0,0,0,1575,661,1828,7.362645270417825,6.495265555937008,7.511524648390866,Texas_Tx Tarrant,2019-05,1.3278576317590691
Tx Tarrant,Texas,2019,6,2019-06-01,0,0,0,2327,726,3202,7.752764808851328,6.588926477533519,8.071843149609158,Texas_Tx Tarrant,2019-06,1.4127310061601643
Tx Tarrant,Texas,2019,7,2019-07-01,0,0,0,1139,688,902,7.038783541388542,6.535241271013659,6.805722553416985,Texas_Tx Tarrant,2019-07,1.4948665297741273
Tx Tarrant,Texas,2019,8,2019-08-01,0,0,0,816,789,54,6.705639094860003,6.672032945461067,4.007333185232471,Texas_Tx Tarrant,2019-08,1.5797399041752225
Tx Tarrant,Texas,2019,9,2019-09-01,0,0,0,1533,831,1404,7.335633981927201,6.723832440821209,7.247792581767846,Texas_Tx Tarrant,2019-09,1.6646132785763177
Tx Tarrant,Texas,2019,10,2019-10-01,0,0,0,1629,575,2108,7.396335293800808,6.3561076606958915,7.653969180478774,Texas_Tx Tarrant,2019-10,1.7467488021902806
Tx Tarrant,Texas,2019,11,2019-11-01,0,0,0,1462,685,1554,7.288244401020124,6.530877627725885,7.349230824613334,Texas_Tx Tarrant,2019-11,1.8316221765913758
Tx Tarrant,Texas,2019,12,2019-12-01,0,0,0,998,691,614,6.906754778648554,6.539585955617669,6.421622267806518,Texas_Tx Tarrant,2019-12,1.9137577002053388
Tx Tarrant,Texas,2020,1,2020-01-01,0,1,0,1411,872,1078,7.252762418053187,6.771935555839602,6.983789965258135,Texas_Tx Tarrant,2020-01,1.998631074606434
Tx Tarrant,Texas,2020,2,2020-02-01,0,1,0,1368,773,1190,7.221835825288449,6.651571873589727,7.0825485693553,Texas_Tx Tarrant,2020-02,2.083504449007529
Tx Tarrant,Texas,2020,3,2020-03-01,0,1,0,1711,908,1606,7.445417556701687,6.812345094177479,7.382124365737512,Texas_Tx Tarrant,2020-03,2.16290212183436
Tx Tarrant,Texas,2020,4,2020-04-01,0,1,0,861,809,104,6.759255270663693,6.697034247666484,4.653960350157523,Texas_Tx Tarrant,2020-04,2.2477754962354553
Tx Tarrant,Texas,2020,5,2020-05-01,0,1,0,795,708,174,6.679599185844383,6.5638555265321274,5.1647859739235145,Texas_Tx Tarrant,2020-05,2.329911019849418
Tx Tarrant,Texas,2020,6,2020-06-01,0,1,0,979,784,390,6.887552571664617,6.665683717782408,5.968707559985366,Texas_Tx Tarrant,2020-06,2.414784394250513
Tx Tarrant,Texas,2020,7,2020-07-01,0,1,0,915,880,70,6.82001636467413,6.78105762593618,4.2626798770413155,Texas_Tx Tarrant,2020-07,2.4969199178644765
Tx Tarrant,Texas,2020,8,2020-08-01,0,1,0,904,894,20,6.807934943699926,6.796823718274855,3.044522437723423,Texas_Tx Tarrant,2020-08,2.5817932922655715
Tx Tarrant,Texas,2020,9,2020-09-01,0,1,0,1665,987,1356,7.418180822726788,6.895682697747868,7.213031659834869,Texas_Tx Tarrant,2020-09,2.6666666666666665
Tx Tarrant,Texas,2020,10,2020-10-01,0,1,0,1381,973,816,7.231287004327616,6.881411303642535,6.705639094860003,Texas_Tx Tarrant,2020-10,2.74880219028063
Tx Tarrant,Texas,2020,11,2020-11-01,0,1,0,818,772,92,6.70808408385307,6.650279048587422,4.532599493153256,Texas_Tx Tarrant,2020-11,2.833675564681725
Tx Tarrant,Texas,2020,12,2020-12-01,0,1,0,1389,880,1018,7.237059026124737,6.78105762593618,6.926577033222725,Texas_Tx Tarrant,2020-12,2.915811088295688
Tx Tarrant,Texas,2021,1,2021-01-01,0,1,0,860,852,16,6.7580945044277305,6.748759547491679,2.833213344056216,Texas_Tx Tarrant,2021-01,3.0006844626967832
Tx Tarrant,Texas,2021,2,2021-02-01,0,1,0,1673,871,1604,7.422971251049421,6.77078942390898,7.380879035564116,Texas_Tx Tarrant,2021-02,3.0855578370978782
Tx Tarrant,Texas,2021,3,2021-03-01,0,1,0,1747,869,1756,7.466227556215481,6.76849321164863,7.471363088187097,Texas_Tx Tarrant,2021-03,3.162217659137577
Tx Tarrant,Texas,2021,4,2021-04-01,0,1,0,1987,1058,1858,7.59488438721652,6.9650803456014065,7.527793987721444,Texas_Tx Tarrant,2021-04,3.247091033538672
Tx Tarrant,Texas,2021,5,2021-05-01,0,1,0,2034,1210,1648,7.618251097876695,7.099201743553092,7.407924322559599,Texas_Tx Tarrant,2021-05,3.3292265571526354
Tx Tarrant,Texas,2021,6,2021-06-01,0,1,0,2224,1247,1954,7.707512194600341,7.129297548929373,7.578145472419466,Texas_Tx Tarrant,2021-06,3.4140999315537304
Tx Tarrant,Texas,2021,7,2021-07-01,0,1,0,1318,780,1076,7.1846291527173145,6.660575149839686,6.981934677156389,Texas_Tx Tarrant,2021-07,3.4962354551676933
Tx Tarrant,Texas,2021,8,2021-08-01,0,1,0,873,629,488,6.773080375655535,6.4457198193855785,6.192362489474872,Texas_Tx Tarrant,2021-08,3.5811088295687883
Tx Tarrant,Texas,2021,9,2021-09-01,0,1,0,1074,807,534,6.980075940561763,6.694562058521095,6.282266746896006,Texas_Tx Tarrant,2021-09,3.6659822039698837
Tx Tarrant,Texas,2021,10,2021-10-01,0,1,0,1046,1044,4,6.953684210870537,6.951772164398911,1.6094379124341003,Texas_Tx Tarrant,2021-10,3.7481177275838466
Tx Tarrant,Texas,2021,11,2021-11-01,0,1,0,1709,929,1560,7.444248649496705,6.835184586147301,7.353081920515432,Texas_Tx Tarrant,2021-11,3.8329911019849416
Tx Tarrant,Texas,2021,12,2021-12-01,0,1,0,1430,728,1404,7.266128779556451,6.591673732008658,7.247792581767846,Texas_Tx Tarrant,2021-12,3.915126625598905
Tx Tarrant,Texas,2022,1,2022-01-01,0,1,0,833,807,52,6.726233402358747,6.694562058521095,3.970291913552122,Texas_Tx Tarrant,2022-01,4
Tx Tarrant,Texas,2022,2,2022-02-01,0,1,0,1221,900,642,7.108244139731541,6.803505257608338,6.466144724237619,Texas_Tx Tarrant,2022-02,4.084873374401095
Tx Tarrant,Texas,2022,3,2022-03-01,0,1,0,1943,1261,1364,7.572502985020384,7.140453043101158,7.21890970761906,Texas_Tx Tarrant,2022-03,4.161533196440794
Tx Tarrant,Texas,2022,4,2022-04-01,0,1,0,2056,1361,1390,7.6290038896529575,7.2167094867094574,7.237778191923443,Texas_Tx Tarrant,2022-04,4.246406570841889
Tx Tarrant,Texas,2022,5,2022-05-01,0,1,0,2435,977,2916,7.798112628829788,6.885509670034818,7.978310969867722,Texas_Tx Tarrant,2022-05,4.328542094455853
Tx Tarrant,Texas,2022,6,2022-06-01,0,1,0,1811,885,1852,7.502186486602924,6.786716950605081,7.52456122628536,Texas_Tx Tarrant,2022-06,4.413415468856948
Tx Tarrant,Texas,2022,7,2022-07-01,0,1,0,2665,896,3538,7.888334500738654,6.799055862058796,8.171599480345463,Texas_Tx Tarrant,2022-07,4.4955509924709105
Tx Tarrant,Texas,2022,8,2022-08-01,0,1,0,1192,978,428,7.084226422097916,6.88653164253051,6.061456918928017,Texas_Tx Tarrant,2022-08,4.5804243668720055
Tx Tarrant,Texas,2022,9,2022-09-01,0,1,0,1012,940,144,6.920671504248683,6.846943139585379,4.976733742420574,Texas_Tx Tarrant,2022-09,4.6652977412731005
Tx Tarrant,Texas,2022,10,2022-10-01,0,1,0,1368,574,1588,7.221835825288449,6.354370040797351,7.370860166536716,Texas_Tx Tarrant,2022-10,4.747433264887063
Tx Tarrant,Texas,2022,11,2022-11-01,0,1,0,896,615,562,6.799055862058796,6.423246963533519,6.333279628139691,Texas_Tx Tarrant,2022-11,4.832306639288158
Tx Tarrant,Texas,2022,12,2022-12-01,0,1,0,766,417,698,6.642486801367256,6.035481432524756,6.54965074223381,Texas_Tx Tarrant,2022-12,4.914442162902122
Tx Travis,Texas,2018,1,2018-01-01,0,0,0,1717,718,1998,7.4489161025442,6.577861357721047,7.6004023345004,Texas_Tx Travis,2018-01,0
Tx Travis,Texas,2018,2,2018-02-01,0,0,0,1240,724,1032,7.123672785204607,6.586171654854675,6.940222469119639,Texas_Tx Travis,2018-02,0.08487337440109514
Tx Travis,Texas,2018,3,2018-03-01,0,0,0,1938,780,2316,7.569927655242652,6.660575149839686,7.748028524432376,Texas_Tx Travis,2018-03,0.16153319644079397
Tx Travis,Texas,2018,4,2018-04-01,0,0,0,2290,908,2764,7.736743682453495,6.812345094177479,7.9247959139564355,Texas_Tx Travis,2018-04,0.2464065708418891
Tx Travis,Texas,2018,5,2018-05-01,0,0,0,3110,740,4740,8.042699496897637,6.608000625296087,8.464003362902119,Texas_Tx Travis,2018-05,0.32854209445585214
Tx Travis,Texas,2018,6,2018-06-01,0,0,0,1790,844,1892,7.490529402060711,6.739336627357174,7.545918151209323,Texas_Tx Travis,2018-06,0.4134154688569473
Tx Travis,Texas,2018,7,2018-07-01,0,0,0,1468,1051,834,7.292337176173877,6.9584483932976555,6.727431724850855,Texas_Tx Travis,2018-07,0.49555099247091033
Tx Travis,Texas,2018,8,2018-08-01,0,0,0,914,646,536,6.818924065275521,6.472346294500901,6.285998094508865,Texas_Tx Travis,2018-08,0.5804243668720055
Tx Travis,Texas,2018,9,2018-09-01,0,0,0,1224,583,1282,7.110696122978827,6.369900982828227,7.1569563646156364,Texas_Tx Travis,2018-09,0.6652977412731006
Tx Travis,Texas,2018,10,2018-10-01,0,0,0,937,606,662,6.843749949006225,6.408528791059498,6.4967749901858625,Texas_Tx Travis,2018-10,0.7474332648870636
Tx Travis,Texas,2018,11,2018-11-01,0,0,0,1268,718,1100,7.1459844677143876,6.577861357721047,7.00397413672268,Texas_Tx Travis,2018-11,0.8323066392881588
Tx Travis,Texas,2018,12,2018-12-01,0,0,0,1625,671,1908,7.3938782901077555,6.5102583405231496,7.554334823725748,Texas_Tx Travis,2018-12,0.9144421629021219
Tx Travis,Texas,2019,1,2019-01-01,0,0,0,633,590,86,6.452048954437226,6.3818160174060985,4.465908118654584,Texas_Tx Travis,2019-01,0.999315537303217
Tx Travis,Texas,2019,2,2019-02-01,0,0,0,1430,681,1498,7.266128779556451,6.525029657843462,7.312553498102598,Texas_Tx Travis,2019-02,1.0841889117043122
Tx Travis,Texas,2019,3,2019-03-01,0,0,0,2389,911,2956,7.779048644925556,6.815639990074331,7.9919305198524775,Texas_Tx Travis,2019-03,1.160848733744011
Tx Travis,Texas,2019,4,2019-04-01,0,0,0,2378,1053,2650,7.774435510302958,6.960347729101308,7.8826922062890254,Texas_Tx Travis,2019-04,1.2457221081451062
Tx Travis,Texas,2019,5,2019-05-01,0,0,0,2631,946,3370,7.875499292445208,6.853299093186078,8.12296471523406,Texas_Tx Travis,2019-05,1.3278576317590691
Tx Travis,Texas,2019,6,2019-06-01,0,0,0,998,740,516,6.906754778648554,6.608000625296087,6.248042874508429,Texas_Tx Travis,2019-06,1.4127310061601643
Tx Travis,Texas,2019,7,2019-07-01,0,0,0,1587,691,1792,7.370230641807081,6.539585955617669,7.491645473605133,Texas_Tx Travis,2019-07,1.4948665297741273
Tx Travis,Texas,2019,8,2019-08-01,0,0,0,3337,1026,4622,8.11312710422178,6.934397209928558,8.438799123988225,Texas_Tx Travis,2019-08,1.5797399041752225
Tx Travis,Texas,2019,9,2019-09-01,0,0,0,1270,706,1128,7.147559271189454,6.561030665896573,7.029087564149662,Texas_Tx Travis,2019-09,1.6646132785763177
Tx Travis,Texas,2019,10,2019-10-01,0,0,0,2083,753,2660,7.642044402873258,6.625392368007956,7.886457270977689,Texas_Tx Travis,2019-10,1.7467488021902806
Tx Travis,Texas,2019,11,2019-11-01,0,0,0,952,693,518,6.859614903654202,6.542471960506805,6.251903883165888,Texas_Tx Travis,2019-11,1.8316221765913758
Tx Travis,Texas,2019,12,2019-12-01,0,0,0,1725,730,1990,7.453561871643373,6.594413459749778,7.596392304064196,Texas_Tx Travis,2019-12,1.9137577002053388
Tx Travis,Texas,2020,1,2020-01-01,0,1,0,3058,701,4714,8.025843344150903,6.553933404025811,8.458504195067558,Texas_Tx Travis,2020-01,1.998631074606434
Tx Travis,Texas,2020,2,2020-02-01,0,1,0,2533,811,3444,7.837554360881084,6.699500340161678,8.144679183447758,Texas_Tx Travis,2020-02,2.083504449007529
Tx Travis,Texas,2020,3,2020-03-01,0,1,0,1500,973,1054,7.313886831633462,6.881411303642535,6.961296045910167,Texas_Tx Travis,2020-03,2.16290212183436
Tx Travis,Texas,2020,4,2020-04-01,0,1,0,2447,776,3342,7.803026643632217,6.655440350367647,8.114623886420098,Texas_Tx Travis,2020-04,2.2477754962354553
Tx Travis,Texas,2020,5,2020-05-01,0,1,0,1959,607,2704,7.580699752224563,6.410174881966167,7.902857191280582,Texas_Tx Travis,2020-05,2.329911019849418
Tx Travis,Texas,2020,6,2020-06-01,0,1,0,1346,645,1402,7.205635176410364,6.470799503782602,7.246368080102461,Texas_Tx Travis,2020-06,2.414784394250513
Tx Travis,Texas,2020,7,2020-07-01,0,1,0,3020,1122,3796,8.013343181386672,7.023758954738443,8.241966560231802,Texas_Tx Travis,2020-07,2.4969199178644765
Tx Travis,Texas,2020,8,2020-08-01,0,1,0,2188,860,2656,7.691200097522863,6.7580945044277305,7.884952945759814,Texas_Tx Travis,2020-08,2.5817932922655715
Tx Travis,Texas,2020,9,2020-09-01,0,1,0,3080,968,4224,8.033009498596668,6.876264611890766,8.348774539791274,Texas_Tx Travis,2020-09,2.6666666666666665
Tx Travis,Texas,2020,10,2020-10-01,0,1,0,1500,931,1138,7.313886831633462,6.837332814685591,7.037905963447182,Texas_Tx Travis,2020-10,2.74880219028063
Tx Travis,Texas,2020,11,2020-11-01,0,1,0,1519,1017,1004,7.326465613840322,6.925595197110468,6.912742820493176,Texas_Tx Travis,2020-11,2.833675564681725
Tx Travis,Texas,2020,12,2020-12-01,0,1,0,2509,971,3076,7.828038032125829,6.879355804460439,8.031710375322042,Texas_Tx Travis,2020-12,2.915811088295688
Tx Travis,Texas,2021,1,2021-01-01,0,1,0,2993,673,4640,8.004365564979574,6.513230110912307,8.442685139241176,Texas_Tx Travis,2021-01,3.0006844626967832
Tx Travis,Texas,2021,2,2021-02-01,0,1,0,3073,777,4592,8.03073492409854,6.656726524178391,8.432288684325794,Texas_Tx Travis,2021-02,3.0855578370978782
Tx Travis,Texas,2021,3,2021-03-01,0,1,0,2492,871,3242,7.821242083523558,6.77078942390898,8.084254106307318,Texas_Tx Travis,2021-03,3.162217659137577
Tx Travis,Texas,2021,4,2021-04-01,0,1,0,1935,1122,1626,7.568379267836522,7.023758954738443,7.394493107219038,Texas_Tx Travis,2021-04,3.247091033538672
Tx Travis,Texas,2021,5,2021-05-01,0,1,0,2589,1058,3062,7.859413154693583,6.9650803456014065,8.027150106832774,Texas_Tx Travis,2021-05,3.3292265571526354
Tx Travis,Texas,2021,6,2021-06-01,0,1,0,2318,932,2772,7.7488913372555315,6.838405200847344,7.927685045615778,Texas_Tx Travis,2021-06,3.4140999315537304
Tx Travis,Texas,2021,7,2021-07-01,0,1,0,2104,676,2856,7.652070746116482,6.517671272912275,7.957527402230773,Texas_Tx Travis,2021-07,3.4962354551676933
Tx Travis,Texas,2021,8,2021-08-01,0,1,0,4015,659,6712,8.298041661371565,6.492239835020471,8.811801223938751,Texas_Tx Travis,2021-08,3.5811088295687883
Tx Travis,Texas,2021,9,2021-09-01,0,1,0,1178,542,1272,7.072421900537371,6.297109319933935,7.149131598557407,Texas_Tx Travis,2021-09,3.6659822039698837
Tx Travis,Texas,2021,10,2021-10-01,0,1,0,1534,576,1916,7.336285660021297,6.3578422665081,7.558516743045645,Texas_Tx Travis,2021-10,3.7481177275838466
Tx Travis,Texas,2021,11,2021-11-01,0,1,0,2129,475,3308,7.6638772587034705,6.16541785423142,8.104401307921613,Texas_Tx Travis,2021-11,3.8329911019849416
Tx Travis,Texas,2021,12,2021-12-01,0,1,0,2739,887,3704,7.9157131993821155,6.78897174299217,8.217438537730187,Texas_Tx Travis,2021-12,3.915126625598905
Tx Travis,Texas,2022,1,2022-01-01,0,1,0,1664,706,1916,7.417580402414544,6.561030665896573,7.558516743045645,Texas_Tx Travis,2022-01,4
Tx Travis,Texas,2022,2,2022-02-01,0,1,0,1557,631,1852,7.351158226430694,6.448889394146858,7.52456122628536,Texas_Tx Travis,2022-02,4.084873374401095
Tx Travis,Texas,2022,3,2022-03-01,0,1,0,3383,853,5060,8.126813720726114,6.74993119378857,8.529319371214077,Texas_Tx Travis,2022-03,4.161533196440794
Tx Travis,Texas,2022,4,2022-04-01,0,1,0,2666,957,3418,7.888709524182015,6.86484777797086,8.137103389639302,Texas_Tx Travis,2022-04,4.246406570841889
Tx Travis,Texas,2022,5,2022-05-01,0,1,0,3297,603,5388,8.101071503119543,6.403574197934815,8.592115117933497,Texas_Tx Travis,2022-05,4.328542094455853
Tx Travis,Texas,2022,6,2022-06-01,0,1,0,3216,813,4806,8.076204527239026,6.70196036600254,8.47782846789396,Texas_Tx Travis,2022-06,4.413415468856948
Tx Travis,Texas,2022,7,2022-07-01,0,1,0,1809,635,2348,7.501082124259871,6.455198563340122,7.761744984658913,Texas_Tx Travis,2022-07,4.4955509924709105
Tx Travis,Texas,2022,8,2022-08-01,0,1,0,1281,610,1342,7.156176637480615,6.415096959171596,7.202661196523238,Texas_Tx Travis,2022-08,4.5804243668720055
Tx Travis,Texas,2022,9,2022-09-01,0,1,0,1917,442,2950,7.559038255443384,6.093569770045136,7.989899374942939,Texas_Tx Travis,2022-09,4.6652977412731005
Tx Travis,Texas,2022,10,2022-10-01,0,1,0,1881,532,2698,7.540090320145325,6.278521424165844,7.900636613018005,Texas_Tx Travis,2022-10,4.747433264887063
Tx Travis,Texas,2022,11,2022-11-01,0,1,0,1391,402,1978,7.238496840894365,5.998936561946683,7.590346945602565,Texas_Tx Travis,2022-11,4.832306639288158
Tx Travis,Texas,2022,12,2022-12-01,0,1,0,1783,370,2826,7.486613313139955,5.916202062607435,7.946971357693591,Texas_Tx Travis,2022-12,4.914442162902122
